#            ID              RA             DEC               z           Mstar             SFR         deltaMS        deltaMS2        deltaGas         cosmoAge
#
           9619         217.139           3.262       0.0277786     1.09144e+11        0.621678        -0.68059        -1.17568        0.005641         12.9261
           7561         218.399         2.63871       0.0284777     3.84592e+10        0.295105        -0.77739        -1.14202       0.0231473         12.9171
           9814         218.451         3.95687       0.0293284     7.46449e+10        0.536276       -0.665056        -1.11088       0.0274475         12.9062
           9704         220.247         3.13709       0.0266097     8.87156e+10        0.372526       -0.855009        -1.32595        0.016731         12.9412
          38758         221.931         9.53817       0.0292411     6.02559e+10        0.175747        -1.10246        -1.52183      0.00747043         12.9073
          10019         222.972         3.36327       0.0308543     4.76431e+10         1.03518        -0.28435       -0.672561       0.0479308         12.8866
          41783         224.379         8.39066       0.0371084     1.21619e+11        0.983876       -0.526178        -1.02172       0.0171548         12.8067
          39119         227.359         10.2884       0.0275071     1.52405e+10        0.691133       -0.203199        -0.45399        0.108288         12.9296
          10218         227.918         3.67617       0.0462832     5.78096e+10         3.56856        0.177446       -0.215143       0.0802748         12.6907
          39270         228.086         9.34993       0.0345777     1.39316e+10         1.43018        0.118335       -0.113633       0.0645442         12.8389
          42025         228.781         7.02125       0.0367163     7.49894e+10        0.636249       -0.608152        -1.04479       0.0187515         12.8117
          41969         228.881         6.37038       0.0351552      2.6546e+10         4.45844        0.469218        0.158445        0.109263         12.8316
          39548         231.344          9.7312       0.0346703     2.61216e+10         2.43762        0.211528      -0.0978101       0.0700951         12.8377
          39595          231.82         10.0445       0.0435099      7.4302e+10         3.18422       0.0783862       -0.348283       0.0549462         12.7256
          39567         231.948         9.62491       0.0312017     3.70681e+10         1.11589       -0.197445       -0.554153       0.0293493         12.8821
          26958         236.726         5.89121       0.0418639     1.79887e+11         20.6248        0.698065        0.161206       0.0173749         12.7464
          47221         237.261         17.9404       0.0318074     3.43558e+10        0.825917       -0.312743       -0.659307       0.0277187         12.8743
          42402         237.855         25.7608       0.0457835      1.0617e+11         1.29634       -0.395867       -0.863034       0.0101187          12.697
          10831         330.844         12.6493       0.0272404     2.89734e+10        0.241111       -0.800563        -1.13151       0.0145331          12.933
          10850         331.412         12.4226       0.0356773     1.91867e+10        0.350434       -0.565013       -0.835204       0.0410759         12.8249
          10841         332.799         11.8007       0.0269999     2.30675e+10        0.445138        -0.48392       -0.786806       0.0301786         12.9361
          10885         333.052         12.2052        0.027568     1.10154e+10         1.59839         0.23184       0.0214659        0.115832         12.9288
          10943         333.919         13.6047       0.0275969     1.68267e+10        0.355613       -0.513636       -0.776624       0.0310718         12.9284
          10948         334.154          13.254       0.0257941     1.03753e+10        0.132824       -0.832022        -1.03682       0.0318008         12.9517
          10952         334.241         13.5431       0.0261596     2.93089e+10       0.0855878        -1.25062         -1.5843       0.0198868          12.947
          11071         344.361         13.0016        0.025647     3.59749e+10        0.719238        -0.36987       -0.729695       0.0149802         12.9536
          11120         345.929         13.9265       0.0270364     2.54097e+10         2.52177        0.248073      -0.0668081       0.0437235         12.9357
          11223         346.568         13.9823       0.0355901     4.33511e+10         4.64389        0.378126      0.00748836        0.181782          12.826
          11311         348.122         13.9423       0.0342225     8.22243e+10         0.53429       -0.698751        -1.15002       0.0289999         12.8435
          11298         348.377         14.0639       0.0392814     1.26765e+10         0.34789        -0.48399       -0.699369        0.141538         12.7791
          11295         348.395         13.9868       0.0397766     1.24165e+11         0.55554       -0.785015        -1.27943       0.0296747         12.7728
          11270         349.571         13.5741       0.0396026     1.17761e+10        0.969761      -0.0231428       -0.229152       0.0539922          12.775
          11349         349.651         15.2997       0.0255593     1.34586e+10         1.07358       0.0191278       -0.218327       0.0797801         12.9547
          11437         350.564         14.0807       0.0265307     3.60579e+10        0.449801         -0.5761       -0.935123        0.015559         12.9422
          11408         350.614         13.8159        0.025953      1.1246e+10         1.19918         0.10567       -0.109006       0.0785925         12.9497
          11514         350.861         15.4196       0.0428488     1.84927e+10         1.82269        0.144931       -0.112826       0.0605529          12.734
          11808         358.239         15.7125       0.0478269     5.99791e+10         4.33088        0.250084       -0.145068       0.0339799         12.6714
          11845         359.185         13.9099       0.0364259     4.00866e+10         3.17071        0.227866        -0.13212        0.100921         12.8154
          11824         359.448         15.6137       0.0380135     1.77828e+10        0.938941       -0.124913       -0.383177       0.0314822         12.7952
           4216         28.9666         14.9403       0.0438267     5.45758e+10         9.64617        0.627286        0.238649        0.173882         12.7216
          23685         170.798         13.1177       0.0469771     5.05825e+10         2.46469       0.0448328        -0.33067       0.0992904          12.682
          24426         189.095         13.6029       0.0305243     1.33352e+10         1.25636       0.0796292       -0.151299        0.123305         12.8908
          28168         190.229         8.05645       0.0476318     1.51705e+10         12.7194         1.02314        0.794624         0.10225         12.6738
          35981         208.285          35.714       0.0410621     1.98153e+10         1.24161      -0.0335131       -0.301666       0.0660565         12.7565
           9483         215.236         3.87152       0.0354268     5.16417e+10         2.23357       0.0221016       -0.370289       0.0380513         12.8281
           9551         216.885         4.82163       0.0267951      8.1283e+10         1.89012       -0.130957       -0.590758       0.0967328         12.9388
          38717         222.372         9.07921       0.0404837     2.60016e+10         4.59952         0.47642        0.174353       0.0677969         12.7639
          42013         229.019         6.84763       0.0369433     5.90201e+10         4.96473        0.336341      -0.0705598        0.132502         12.8088
          11112         345.668         13.3291       0.0276508      6.5313e+10         2.88703       0.0989612       -0.332508       0.0776633         12.9278
           1977         349.565         0.26118       0.0297128     6.03949e+10         1.32318        -0.22727       -0.646314       0.0425479         12.9012
          11513         350.665         15.7348       0.0412284     4.13048e+10        0.191128        -1.00868        -1.36649      0.00884303         12.7544
          23194         158.389         11.8714       0.0340041     3.90841e+10         4.98759         0.43527       0.0754564       0.0426504         12.8462
          11019         339.544         14.4406       0.0357837      1.1324e+10        0.328712       -0.477015        -0.68218       0.0749144         12.8235
          11340         348.319         14.9044       0.0357243     1.25893e+10         3.84441        0.567818        0.349547        0.269971         12.8243
          11994         6.49573          14.348       0.0372129     1.46893e+10        0.911797      -0.0939859       -0.329636       0.0743371         12.8053
           4230         29.2908         14.5499       0.0262399     1.01391e+11        0.566281       -0.701492        -1.18956      0.00630275          12.946
           4045         32.8898         13.9172       0.0264338     2.93089e+10         4.54294        0.473726         0.14038        0.122651         12.9434
           4041         32.9039         14.5126       0.0262177     2.57039e+10        0.943423       -0.179757       -0.497029       0.0281734         12.9462
           3981         33.5183          13.199        0.041643     3.54814e+10         4.36798        0.382974        0.044243        0.049386         12.7492
          51276         118.519         13.9541       0.0295792     2.36592e+10          2.4909        0.253099      -0.0499266       0.0884611         12.9029
          51336         119.071         14.6027       0.0472463     1.00231e+11        0.613716        -0.71111        -1.16933       0.0243053         12.6786
          56312         121.235         10.4392       0.0342978     1.26183e+10         1.16107       0.0501168       -0.169948        0.091095         12.8425
          19918         129.696         7.48071       0.0461423     6.63742e+10         1.80602       -0.148617       -0.558187       0.0287927         12.6925
          19949         135.046          7.7261        0.028824     4.88653e+10         1.76471      -0.0538793       -0.447788       0.0519058         12.9126
          56662         135.729         13.6607       0.0298597     1.75792e+10        0.457302       -0.418533       -0.684419       0.0884371         12.8993
          56632         136.154         13.5541         0.02797     1.00462e+11        0.897894       -0.503229       -0.987748       0.0212964         12.9236
          16655         136.165         5.51205       0.0333245     4.27562e+10        0.762961       -0.398405       -0.770139       0.0289668         12.8549
          14712         139.742          5.8884       0.0382316     3.54814e+10         4.24928        0.378107       0.0353059        0.150845         12.7924
          16841         142.902         6.95239       0.0317735     1.15878e+10         1.12786       0.0611371        -0.15108       0.0957749         12.8748
          14784         144.847         6.40167       0.0317495      1.1885e+11         1.36403       -0.367052       -0.867178      0.00905692         12.8751
          26056          147.53         12.7461       0.0295322     1.30317e+10         1.72702        0.224805     -0.00433314       0.0761368         12.9035
          18702         147.715         8.22798        0.029727     1.59956e+10        0.658826       -0.239013       -0.493344       0.0679758          12.901
          18673         148.257         7.46012       0.0384488     2.40436e+10         3.39906        0.366453       0.0716669        0.113682         12.7896
          18681         148.352          7.8323       0.0389288     4.70978e+10         0.46743       -0.644376        -1.02108       0.0149646         12.7836
          26040         148.405         12.1293       0.0301426     1.01158e+10        0.789185        -0.06099       -0.258095       0.0527364         12.8957
           5035          150.47         3.01132       0.0441539     5.92925e+10         1.10405       -0.333109       -0.731447       0.0206031         12.7175
          18877         155.105         7.67717       0.0452634     9.22572e+10        0.724199       -0.616486        -1.06724       0.0187683         12.7035
          18887         155.231         8.31375       0.0455801     5.78096e+10        0.666493        -0.54974       -0.943216       0.0373482         12.6996
           8724          155.63         4.58243       0.0285397     7.46449e+10         1.35812       -0.259762       -0.706631       0.0284564         12.9163
          23088          156.65         12.0402       0.0313558     4.19759e+10         1.29228       -0.161316       -0.533215       0.0703953         12.8801
          23026         156.842           11.08       0.0324157     1.45546e+11         1.37074       -0.410914       -0.935158       0.0208504         12.8666
          26598         158.458         12.8784       0.0251164     2.94442e+10         1.54479       0.0070254       -0.328496       0.0496311         12.9605
          26570         159.775         13.3649       0.0324276     1.00462e+10        0.583217       -0.195221       -0.389104       0.0641011         12.8664
          23227         159.805         12.1919       0.0480808     1.50314e+11         1.02106       -0.581724        -1.08803        0.010293         12.6682
          15211         160.103         6.86048       0.0303659      7.6913e+10          1.2014       -0.323633       -0.771774       0.0336819         12.8928
          26639         160.192         13.7833       0.0317481     1.75388e+10       0.0717994        -1.22589        -1.48939        0.048808         12.8751
          15165         160.427         6.19592       0.0330858      3.4435e+10        0.458308       -0.571699       -0.917011        0.036922          12.858
          15151         160.714         5.85989       0.0333607      9.7499e+10         1.40498       -0.314374       -0.787823       0.0377389         12.8545
          23320         160.875         12.0877       0.0265762      1.3122e+10         1.12973        0.044798       -0.188401       0.0795113         12.9416
          23245         160.913         12.0607        0.026217      1.2942e+10        0.900224      -0.0501004       -0.281965       0.0417403         12.9462
           8945         163.314          4.3342       0.0414592     6.68344e+10         3.80208        0.183266       -0.233103       0.0693297         12.7515
           8096         133.229         3.15234               0     1.89671e+10         0.92995      -0.0653428       -0.375667       0.0491595          13.291
          22822         147.937         35.6221       0.0269874     3.63078e+10         3.22452        0.276862       -0.082455       0.0689181         12.9363
          33737         149.714         32.0731       0.0265664     4.86408e+10         1.32781       -0.171525        -0.56774       0.0250185         12.9417
          55541         158.196         21.2156        0.042764     4.15911e+10         4.68391        0.375856       0.0190658        0.131799          12.735
          23419         162.827         12.7565       0.0398635     2.44343e+10         4.03116        0.434106        0.138952        0.106238         12.7717
          48521         169.412          26.585       0.0473559     1.95434e+10         1.28798      -0.0270188       -0.286587       0.0466976         12.6773
          24496         169.541         7.78165       0.0420538     3.99025e+10         1.93813      0.00328034        -0.34931       0.0823014          12.744
          48604         171.943         26.9596       0.0333787     3.95367e+10        0.944176       -0.288774       -0.650776       0.0156564         12.8542
          29871         173.052         13.4925       0.0343863     1.48936e+10         1.53443        0.134596       -0.105819       0.0508045         12.8414
          50550         190.367         28.7912       0.0350869     1.94089e+10         1.63337        0.102115       -0.170151        0.107128         12.8324
          13074         192.894         5.86356       0.0486046     7.12853e+10         4.55413        0.231935       -0.183179       0.0857502         12.6616
          13159         196.356         3.99159       0.0436282     2.32809e+10         1.21466      -0.0837953       -0.368773       0.0598189         12.7241
          51161         201.345         27.2491        0.034519     1.40281e+10         1.50704        0.139672      -0.0932184        0.122599         12.8397
          42191         223.516         30.8463       0.0320252     1.32434e+10         1.20643       0.0605895       -0.167876       0.0449567         12.8716
          41743         225.517         6.82303       0.0462404     2.81838e+10        0.834144       -0.294576       -0.599876       0.0928829         12.6913
          41869          227.34         7.07773       0.0414592     1.40929e+10         1.51019        0.125994       -0.100055        0.093287         12.7515
          28365         235.344         28.2297       0.0321495      2.2751e+10         3.99929        0.462062        0.166846        0.137447           12.87
          31592         118.632         16.8073       0.0459183      2.5293e+10         14.4127        0.967541        0.675043        0.185969         12.6953
          36169         118.634         16.8042       0.0461601     2.67301e+10         14.5642        0.959362        0.660411        0.161229         12.6923
          31775         119.174         17.9912       0.0410648      3.7325e+10         11.9276        0.809262        0.463648       0.0381396         12.7565
          17135         121.922         25.9253       0.0469645     3.36512e+10         18.3331         1.00666        0.680647       0.0912221         12.6822
          32257         127.435         22.4244       0.0249873     1.57761e+10         3.75448        0.529274        0.271389        0.260439         12.9621
          32568         134.741         28.9017       0.0424232      2.2856e+10          5.2814        0.560993        0.276909        0.160663         12.7393
          32619          136.25         28.3477       0.0484438     1.01158e+10         3.47932        0.548481        0.369973        0.165102         12.6636
          25852         139.519         10.8857       0.0479747     1.69824e+10         1.00641       -0.104235        -0.34608       0.0770574         12.6695
          22436         139.977         32.9333       0.0489976     2.63633e+10         34.4535         1.33064         1.03658        0.212755         12.6567
          33039         142.611         27.7756       0.0432889     2.32274e+10         5.85193        0.600243        0.315161        0.153464         12.7284
           8335         143.874         3.65504       0.0463253     1.03753e+10         2.42418        0.389933        0.206232        0.128469         12.6902
          26151         149.787         13.0594       0.0360351     2.10863e+10         6.85416        0.704838        0.423435        0.455252         12.8203
          23577         167.455         12.7715       0.0426082     2.73527e+10          11.709        0.866709        0.560897        0.170701          12.737
          48369         167.804         28.7119       0.0292106     2.07014e+10         4.67387        0.556442        0.269541        0.128031         12.9077
            522         171.078         0.64373       0.0262937     1.19674e+10         2.52526        0.414834        0.192783       0.0836717         12.9453
          12533         172.817         4.65244        0.033121     1.23027e+10         3.91944        0.586335        0.368153        0.168607         12.8575
          30332         185.801          14.389       0.0424149     3.11889e+10         8.43569        0.695695        0.373638        0.213671         12.7394
          30439         188.543         15.9682       0.0459985      1.1324e+11         7.10527         0.32824       -0.146482        0.119615         12.6943
          13005         192.857         3.86654        0.048559     1.92309e+10         7.84184        0.758685        0.502383        0.279798         12.6622
          25327         203.101         11.1064       0.0317191     1.07895e+10         24.9069         1.42097         1.21752        0.492037         12.8755
            947           204.2         1.15389       0.0468647     2.45471e+10         5.38514        0.544717        0.256925        0.166438         12.6834
          35649         205.013         29.1373       0.0445736     1.77011e+10         3.76519        0.466265        0.215728        0.184093         12.7122
          44718         207.644         29.3729       0.0382959     2.84446e+10          5.2847        0.521392        0.205794        0.176555         12.7916
          44710         207.987         29.3124       0.0357559     1.44544e+10          9.8676        0.946744        0.711501       0.0643875         12.8239
          13666         210.037         4.08078       0.0403697     1.49624e+10         12.2964         1.02566        0.791122        0.331346         12.7653
          44942         210.525         26.0609       0.0330375     2.77971e+10         8.35676        0.736307        0.417382        0.145009         12.8586
          31188           210.8         34.6846       0.0441517     1.01859e+10         3.07656        0.501616        0.317981        0.123218         12.7175
           1115         214.562         0.89111       0.0259666     1.29122e+10         5.77479        0.758094        0.526234        0.266978         12.9495
           1137         215.811         0.97835       0.0401345     1.90108e+10         3.61166        0.441213        0.177098       0.0974487         12.7683
          24973         218.827         35.1187       0.0285438      4.1115e+10         12.4403        0.832712        0.459868       0.0516599         12.9163
           1221         218.856         0.33433       0.0346348     1.59956e+10         6.84129        0.767602        0.518663        0.260126         12.8382
          41728         221.143          8.9371       0.0278116     1.51356e+10         4.10858        0.571838        0.322239       0.0763779         12.9257
          38809         221.584         10.5222       0.0313764     1.14551e+10         2.92652        0.478534        0.267321        0.173385         12.8799
          41904         226.325         8.15355        0.039239     1.29718e+10         29.5644         1.44034          1.2221       0.0696165         12.7796
          20790          227.02         34.3872       0.0448657     3.17687e+10          7.7495         0.64974        0.328296        0.190355         12.7085
         113008         209.231         14.1423       0.0150399     2.02383e+09        0.385143      0.00602432     -0.00414844         0.16931         13.0917
         113011         209.777         17.9347        0.017632     1.27669e+09        0.199927       -0.183057       -0.133136        0.124653         13.0578
         114010         217.194         27.2507       0.0147759     5.17799e+09         2.06965        0.532961        0.404051        0.108072         13.0952
         108016         128.486         26.9727        0.011746     3.69728e+09        0.606818       0.0787148      -0.0105317        0.101241          13.135
         108021         133.828         27.3462       0.0172763     4.34799e+09        0.505429      -0.0459877       -0.150472        0.108237         13.0624
         101004         20.3778          14.505       0.0140772     8.25184e+09        0.627093      -0.0853576        -0.27378       0.0523452         13.1043
         108026         128.015         24.0109       0.0182894     6.87236e+09         2.01348        0.452892        0.291849        0.292853         13.0492
         108029         122.816         25.1794       0.0138137     4.12147e+09        0.966094        0.253354        0.152325       0.0640225         13.1078
         114021         216.097         13.7984       0.0167724     2.38611e+09        0.307982       -0.129842       -0.159286        0.107251          13.069
         109010         143.511          9.4792       0.0101868     5.60077e+09        0.367089       -0.226528        -0.36992       0.0997493         13.1556
         109011         146.398         4.41059       0.0198236     3.19987e+09        0.243698       -0.300721       -0.364353       0.0479123         13.0292
         110013         154.303         13.1921       0.0174509      5.1241e+09         0.42722       -0.155015       -0.279985       0.0948879         13.0601
         108045         124.771         21.7914       0.0150278     1.21363e+10         1.57134        0.228044     -0.00804159        0.191291         13.0919
         108050         124.832         21.0589       0.0161809     5.61634e+09         0.72814       0.0589946      -0.0787626       0.0741668         13.0767
         101007         20.2889         15.6948       0.0171244     2.79401e+09        0.542681        0.081271        0.032276       0.0749947         13.0644
         108051         134.017          13.422       0.0140029     1.29154e+09       0.0603913       -0.699441       -0.653773       0.0709566         13.1053
         109028          141.87          3.9296       0.0177298     1.17419e+10         1.55793        0.226116     -0.00283267        0.138559         13.0565
         108054         134.954         5.06085       0.0125207     8.42107e+09        0.628147       -0.085995       -0.278631       0.0680522         13.1248
         114041         215.927          34.009       0.0129284     6.87269e+09        0.808787       0.0670007      -0.0995114        0.109412         13.1194
         112035         194.772         27.6444       0.0181611     4.68061e+09        0.760596        0.113847     0.000944601        0.127154         13.0508
         114046         213.671         13.3782        0.016564     2.44777e+09        0.842634        0.302092        0.269261        0.244107         13.0717
         112038         189.422         27.1296       0.0156072     1.45428e+09        0.887738        0.439445        0.471394        0.402771         13.0843
         109038         135.819         18.2611       0.0115442     1.61396e+09        0.739428        0.344353        0.359877        0.249792         13.1377
         124004         6.39337        0.846847       0.0178221     2.02624e+09        0.325554      -0.0720372      -0.0800317       0.0794364         13.0553
         108064         126.531         21.4567       0.0149198     3.64854e+09        0.379398       -0.128156       -0.212767        0.106914         13.0933
         111027         179.361         25.2331       0.0148914     2.34696e+09        0.202145       -0.305823       -0.334798       0.0633466         13.0936
         124006         4.94721        0.590795       0.0177914      5.6727e+09        0.548275      -0.0694056       -0.206837       0.0836767         13.0557
         110017         158.914         28.5658       0.0147412     7.08107e+09         1.37575        0.287758        0.119333        0.106055         13.0956
         109045         141.314         10.8867       0.0119971     7.27643e+09        0.116617       -0.784639        -0.95934       0.0434775         13.1317
         113062         200.395         26.3047       0.0165577     8.08561e+09        0.702351      -0.0365202       -0.219784        0.134409         13.0718
         109050         149.651         13.2553       0.0116618     1.83047e+09        0.347323      -0.0112665      -0.0115778        0.104439         13.1361
         112050         192.171         34.4776       0.0141975     2.60649e+09         1.12625         0.41862        0.375805        0.186455         13.1027
         113067          209.52         15.3148       0.0187453     7.75042e+09         1.93738         0.40913        0.233458        0.100121         13.0432
         111035         167.688         12.0161       0.0108444     5.61268e+09        0.702996       0.0539464      -0.0890522       0.0624925         13.1469
         109058         148.016         19.6511       0.0161347     8.06047e+09         0.44045        -0.23769       -0.420997       0.0596841         13.0773
         108080         120.394         9.30485       0.0152357     2.05799e+09       0.0224796        -1.23178         -1.2439       0.0465117         13.0891
         114072         210.943         14.8681       0.0146554     1.16669e+09         1.14255        0.598424         0.65743        0.523869         13.0967
         109066         137.349         22.5139        0.014887     9.66555e+09         0.28085       -0.470091       -0.677613       0.0203826         13.0937
         124010         5.99747         15.7704       0.0177361     8.49671e+09         2.93529        0.571523         0.38325        0.167105         13.0564
         110038         150.568         19.2157       0.0166709     9.95152e+09        0.513621       -0.217757       -0.427035       0.0469029         13.0703
         112068         181.041         1.82598       0.0172315     4.73068e+09        0.351319       -0.222193       -0.337332        0.063425          13.063
