#             ID               RA              DEC            z            Mstar              SFR          deltaMS         deltaMS2         deltaGas          cosmoAge
#
           23453      164.5010000       11.9871000       0.0345     1.333520e+10         1.908980       0.25351700       0.02685790       0.05509152      12.83990000
            5442      165.1350000        2.1160700       0.0394     1.267650e+11         3.606750       0.02360020      -0.47382600       0.02403605      12.77720000
           29624      165.2100000       13.5976000       0.0340     2.074920e+10         1.088910      -0.08646380      -0.36818700       0.11731225      12.84630000
           12371      168.2770000        5.2341700       0.0433     6.251720e+10         2.289100      -0.02620240      -0.43214000       0.02327901      12.72890000
           12293      170.1220000        4.1283800       0.0494     2.070140e+11         0.956524      -0.68409800      -1.22736000       0.01143739      12.65170000
           12460      170.2010000        3.8391800       0.0491     9.440620e+10         0.345321      -0.95165300      -1.40019000       0.01078460      12.65540000
           29842      170.3820000       13.4266000       0.0341     6.266140e+10         2.342390       0.00300180      -0.41485100       0.07437477      12.84440000
           17865      172.3360000        8.6023300       0.0269     1.923090e+10         1.216650      -0.00719199      -0.28761200       0.06152887      12.93780000
           29892      172.4430000       15.3336000       0.0366     1.051960e+11         1.119360      -0.43716200      -0.91550700       0.01117987      12.81260000
           24168      184.0520000       13.4376000       0.0262     2.735270e+10         0.156755      -0.97284900      -1.29785000       0.01308082      12.94610000
           24183      184.4340000       13.1710000       0.0428     5.888440e+10         4.389340       0.27066800      -0.12849200       0.08922218      12.73420000
           24741      184.4620000        8.4302800       0.0490     8.203510e+10         4.410430       0.18591300      -0.24567900       0.02617545      12.65620000
           18421      185.0270000       10.0748000       0.0434     3.999450e+10         1.849090      -0.02045160      -0.37170900       0.02777375      12.72710000
           24094      185.1260000       11.3409000       0.0430     1.207810e+11         0.817192      -0.61868600      -1.10524000       0.01212245      12.73140000
            6375      186.8650000        3.3021300       0.0488     1.132400e+11         8.831410       0.41644500      -0.05452430       0.05780036      12.65910000
           18469      188.2150000        8.7399800       0.0338     1.412540e+10         1.004710      -0.03654300      -0.27104300       0.06324883      12.84870000
            6506      190.7890000        3.5811900       0.0486     5.847900e+10         7.043590       0.46518400       0.07411800       0.11483426      12.66120000
           26822      192.8710000       13.7818000       0.0376     1.069060e+11         2.798600      -0.04482740      -0.52389500       0.03991819      12.80080000
           40494      194.2690000       10.6207000       0.0463     1.448770e+11         1.219650      -0.49242700      -0.99665700       0.01260654      12.69010000
           13227      194.9590000        5.0475600       0.0482     1.659590e+11         1.267470      -0.51001400      -1.02820000       0.01323407      12.66700000
           40439      196.0630000        9.2234600       0.0351     8.933060e+10         5.319450       0.27919800      -0.18113500       0.05645690      12.83250000
            6749      196.9620000        3.1946600       0.0386     1.315230e+11         1.091470      -0.50169600      -1.00481000       0.01405088      12.78800000
           40781      199.8930000       10.4549000       0.0480     1.264740e+11         2.177870      -0.21416300      -0.69968300       0.02895510      12.66980000
           25448      202.5160000       12.1752000       0.0447     4.808400e+10         1.845780      -0.06470940      -0.43685000       0.01972634      12.71070000
           40024      203.4090000       13.2360000       0.0433     1.432190e+11         0.162719      -1.35772000      -1.86478000       0.00578976      12.72870000
           13512      204.0510000        4.7400900       0.0344     5.395110e+10         0.478019      -0.65489500      -1.05395000       0.00592821      12.84100000
            7050      207.2900000        2.7532100       0.0487     9.727470e+10         0.283164      -1.04362000      -1.49629000       0.00770221      12.66030000
           13624      207.9680000        3.4550200       0.0296     2.051160e+10         2.728440       0.32382700       0.03855740       0.08987224      12.90220000
            9301      210.8210000        4.3631700       0.0461     2.157740e+11         1.309700      -0.54915600      -1.10217000       0.01036873      12.69320000
            7286      213.6340000        3.1902600       0.0269     5.345640e+10         1.426320      -0.16176300      -0.56932600       0.00698007      12.93770000
           38462      213.9410000       10.4389000       0.0258     5.571860e+10         0.709264      -0.47183200      -0.88597700       0.03012379      12.95190000
            9514      215.5400000        4.5211400       0.0266     3.250870e+10         0.212044      -0.88023300      -1.22625000       0.01224691      12.94100000
            7493      216.8340000        2.8383800       0.0262     3.647540e+10         2.577210       0.18013700      -0.18067900       0.06857183      12.94600000
            9619      217.1390000        3.2620000       0.0278     1.091440e+11         0.621678      -0.68059000      -1.17568000       0.00478585      12.92610000
            7561      218.3990000        2.6387100       0.0285     3.845920e+10         0.295105      -0.77739000      -1.14202000       0.01955830      12.91710000
            9814      218.4510000        3.9568700       0.0293     7.464490e+10         0.536276      -0.66505600      -1.11088000       0.02307698      12.90620000
            9704      220.2470000        3.1370900       0.0266     8.871560e+10         0.372526      -0.85500900      -1.32595000       0.01429189      12.94120000
           38758      221.9310000        9.5381700       0.0292     6.025590e+10         0.175747      -1.10246000      -1.52183000       0.00628410      12.90730000
           10019      222.9720000        3.3632700       0.0309     4.764310e+10         1.035180      -0.28435000      -0.67256100       0.03994211      12.88660000
           41783      224.3790000        8.3906600       0.0371     1.216190e+11         0.983876      -0.52617800      -1.02172000       0.01378608      12.80670000
           39119      227.3590000       10.2884000       0.0275     1.524050e+10         0.691133      -0.20319900      -0.45399000       0.09201769      12.92960000
           10218      227.9180000        3.6761700       0.0463     5.780960e+10         3.568560       0.17744600      -0.21514300       0.06119046      12.69070000
           39270      228.0860000        9.3499300       0.0346     1.393160e+10         1.430180       0.11833500      -0.11363300       0.05263547      12.83890000
           42025      228.7810000        7.0212500       0.0367     7.498940e+10         0.636249      -0.60815200      -1.04479000       0.01510346      12.81170000
           41969      228.8810000        6.3703800       0.0352     2.654600e+10         4.458440       0.46921800       0.15844500       0.08880559      12.83160000
           39548      231.3440000        9.7312000       0.0347     2.612160e+10         2.437620       0.21152800      -0.09781010       0.05713152      12.83770000
           39595      231.8200000       10.0445000       0.0435     7.430200e+10         3.184220       0.07838620      -0.34828300       0.04255575      12.72560000
           39567      231.9480000        9.6249100       0.0312     3.706810e+10         1.115890      -0.19744500      -0.55415300       0.02440822      12.88210000
           26958      236.7260000        5.8912100       0.0419     1.798870e+11        20.624800       0.69806500       0.16120600       0.01358490      12.74640000
           47221      237.2610000       17.9404000       0.0318     3.435580e+10         0.825917      -0.31274300      -0.65930700       0.02297106      12.87430000
           42402      237.8550000       25.7608000       0.0458     1.061700e+11         1.296340      -0.39586700      -0.86303400       0.00773524      12.69700000
           10831      330.8440000       12.6493000       0.0272     2.897340e+10         0.241111      -0.80056300      -1.13151000       0.01236875      12.93300000
           10850      331.4120000       12.4226000       0.0357     1.918670e+10         0.350434      -0.56501300      -0.83520400       0.03328437      12.82490000
           10841      332.7990000       11.8007000       0.0270     2.306750e+10         0.445138      -0.48392000      -0.78680600       0.02572034      12.93610000
           10885      333.0520000       12.2052000       0.0276     1.101540e+10         1.598390       0.23184000       0.02146590       0.09839321      12.92880000
           10943      333.9190000       13.6047000       0.0276     1.682670e+10         0.355613      -0.51363600      -0.77662400       0.02638941      12.92840000
           10948      334.1540000       13.2540000       0.0258     1.037530e+10         0.132824      -0.83202200      -1.03682000       0.02729461      12.95170000
           10952      334.2410000       13.5431000       0.0262     2.930890e+10         0.085588      -1.25062000      -1.58430000       0.01703238      12.94700000
           11071      344.3610000       13.0016000       0.0256     3.597490e+10         0.719238      -0.36987000      -0.72969500       0.01286857      12.95360000
           11120      345.9290000       13.9265000       0.0270     2.540970e+10         2.521770       0.24807300      -0.06680810       0.03725632      12.93570000
           11223      346.5680000       13.9823000       0.0356     4.335110e+10         4.643890       0.37812600       0.00748836       0.14737490      12.82600000
           11311      348.1220000       13.9423000       0.0342     8.222430e+10         0.534290      -0.69875100      -1.15002000       0.02369805      12.84350000
           11298      348.3770000       14.0639000       0.0393     1.267650e+10         0.347890      -0.48399000      -0.69936900       0.11232440      12.77910000
           11295      348.3950000       13.9868000       0.0398     1.241650e+11         0.555540      -0.78501500      -1.27943000       0.02348260      12.77280000
           11270      349.5710000       13.5741000       0.0396     1.177610e+10         0.969761      -0.02314280      -0.22915200       0.04276878      12.77500000
           11349      349.6510000       15.2997000       0.0256     1.345860e+10         1.073580       0.01912780      -0.21832700       0.06856933      12.95470000
           11437      350.5640000       14.0807000       0.0265     3.605790e+10         0.449801      -0.57610000      -0.93512300       0.01329689      12.94220000
           11408      350.6140000       13.8159000       0.0260     1.124600e+10         1.199180       0.10567000      -0.10900600       0.06739324      12.94970000
           11514      350.8610000       15.4196000       0.0428     1.849270e+10         1.822690       0.14493100      -0.11282600       0.04707679      12.73400000
           11808      358.2390000       15.7125000       0.0478     5.997910e+10         4.330880       0.25008400      -0.14506800       0.02567349      12.67140000
           11845      359.1850000       13.9099000       0.0364     4.008660e+10         3.170710       0.22786600      -0.13212000       0.08142392      12.81540000
           11824      359.4480000       15.6137000       0.0380     1.778280e+10         0.938941      -0.12491300      -0.38317700       0.02516790      12.79520000
            4216       28.9666000       14.9403000       0.0438     5.457580e+10         9.646170       0.62728600       0.23864900       0.13442629      12.72160000
           23685      170.7980000       13.1177000       0.0470     5.058250e+10         2.464690       0.04483280      -0.33067000       0.07538487      12.68200000
           24426      189.0950000       13.6029000       0.0305     1.333520e+10         1.256360       0.07962920      -0.15129900       0.10295117      12.89080000
           28168      190.2290000        8.0564500       0.0476     1.517050e+10        12.719400       1.02314000       0.79462400       0.07734127      12.67380000
           35981      208.2850000       35.7140000       0.0411     1.981530e+10         1.241610      -0.03351310      -0.30166600       0.05188666      12.75650000
            9483      215.2360000        3.8715200       0.0354     5.164170e+10         2.233570       0.02210160      -0.37028900       0.03087828      12.82810000
            9551      216.8850000        4.8216300       0.0268     8.128300e+10         1.890120      -0.13095700      -0.59075800       0.08254125      12.93880000
           38717      222.3720000        9.0792100       0.0405     2.600160e+10         4.599520       0.47642000       0.17435300       0.05343160      12.76390000
           42013      229.0190000        6.8476300       0.0369     5.902010e+10         4.964730       0.33634100      -0.07055980       0.10658409      12.80880000
           11112      345.6680000       13.3291000       0.0277     6.531300e+10         2.887030       0.09896120      -0.33250800       0.06593901      12.92780000
            1977      349.5650000        0.2611800       0.0297     6.039490e+10         1.323180      -0.22727000      -0.64631400       0.03569287      12.90120000
           11513      350.6650000       15.7348000       0.0412     4.130480e+10         0.191128      -1.00868000      -1.36649000       0.00693945      12.75440000
           23194      158.3890000       11.8714000       0.0340     3.908410e+10         4.987590       0.43527000       0.07545640       0.03489712      12.84620000
           11019      339.5440000       14.4406000       0.0358     1.132400e+10         0.328712      -0.47701500      -0.68218000       0.06066677      12.82350000
           11340      348.3190000       14.9044000       0.0357     1.258930e+10         3.844410       0.56781800       0.34954700       0.21870168      12.82430000
           11994        6.4957300       14.3480000       0.0372     1.468930e+10         0.911797      -0.09398590      -0.32963600       0.05970328      12.80530000
            4230       29.2908000       14.5499000       0.0262     1.013910e+11         0.566281      -0.70149200      -1.18956000       0.00539556      12.94600000
            4045       32.8898000       13.9172000       0.0264     2.930890e+10         4.542940       0.47372600       0.14038000       0.10487825      12.94340000
            4041       32.9039000       14.5126000       0.0262     2.570390e+10         0.943423      -0.17975700      -0.49702900       0.02412139      12.94620000
            3981       33.5183000       13.1990000       0.0416     3.548140e+10         4.367980       0.38297400       0.04424300       0.03866255      12.74920000
           51276      118.5190000       13.9541000       0.0296     2.365920e+10         2.490900       0.25309900      -0.04992660       0.07426664      12.90290000
           51336      119.0710000       14.6027000       0.0472     1.002310e+11         0.613716      -0.71111000      -1.16933000       0.01842502      12.67860000
           56312      121.2350000       10.4392000       0.0343     1.261830e+10         1.161070       0.05011680      -0.16994800       0.07440822      12.84250000
           19918      129.6960000        7.4807100       0.0461     6.637420e+10         1.806020      -0.14861700      -0.55818700       0.02196533      12.69250000
           19949      135.0460000        7.7261000       0.0288     4.886530e+10         1.764710      -0.05387930      -0.44778800       0.04376928      12.91260000
           56662      135.7290000       13.6607000       0.0299     1.757920e+10         0.457302      -0.41853300      -0.68441900       0.07412524      12.89930000
           56632      136.1540000       13.5541000       0.0280     1.004620e+11         0.897894      -0.50322900      -0.98774800       0.01804777      12.92360000
           16655      136.1650000        5.5120500       0.0333     4.275620e+10         0.762961      -0.39840500      -0.77013900       0.02379470      12.85490000
           14712      139.7420000        5.8884000       0.0382     3.548140e+10         4.249280       0.37810700       0.03530590       0.12043853      12.79240000
           16841      142.9020000        6.9523900       0.0318     1.158780e+10         1.127860       0.06113710      -0.15108000       0.07938629      12.87480000
           14784      144.8470000        6.4016700       0.0317     1.188500e+11         1.364030      -0.36705200      -0.86717800       0.00750818      12.87510000
           26056      147.5300000       12.7461000       0.0295     1.303170e+10         1.727020       0.22480500      -0.00433314       0.06393741      12.90350000
           18702      147.7150000        8.2279800       0.0297     1.599560e+10         0.658826      -0.23901300      -0.49334400       0.05701928      12.90100000
           18673      148.2570000        7.4601200       0.0384     2.404360e+10         3.399060       0.36645300       0.07166690       0.09065279      12.78960000
           18681      148.3520000        7.8323000       0.0389     4.709780e+10         0.467430      -0.64437600      -1.02108000       0.01190009      12.78360000
           26040      148.4050000       12.1293000       0.0301     1.011580e+10         0.789185      -0.06099000      -0.25809500       0.04412923      12.89570000
            5035      150.4700000        3.0113200       0.0442     5.929250e+10         1.104050      -0.33310900      -0.73144700       0.01589811      12.71750000
           18877      155.1050000        7.6771700       0.0453     9.225720e+10         0.724199      -0.61648600      -1.06724000       0.01439032      12.70350000
           18887      155.2310000        8.3137500       0.0456     5.780960e+10         0.666493      -0.54974000      -0.94321600       0.02858419      12.69960000
            8724      155.6300000        4.5824300       0.0285     7.464490e+10         1.358120      -0.25976200      -0.70663100       0.02403552      12.91630000
           23088      156.6500000       12.0402000       0.0314     4.197590e+10         1.292280      -0.16131600      -0.53321500       0.05849147      12.88010000
           23026      156.8420000       11.0800000       0.0324     1.455460e+11         1.370740      -0.41091400      -0.93515800       0.01721816      12.86660000
           26598      158.4580000       12.8784000       0.0251     2.944420e+10         1.544790       0.00702540      -0.32849600       0.04276759      12.96050000
           26570      159.7750000       13.3649000       0.0324     1.004620e+10         0.583217      -0.19522100      -0.38910400       0.05293073      12.86640000
           23227      159.8050000       12.1919000       0.0481     1.503140e+11         1.021060      -0.58172400      -1.08803000       0.00776557      12.66820000
           15211      160.1030000        6.8604800       0.0304     7.691300e+10         1.201400      -0.32363300      -0.77177400       0.02814801      12.89280000
           26639      160.1920000       13.7833000       0.0317     1.753880e+10         0.071799      -1.22589000      -1.48939000       0.04046215      12.87510000
           15165      160.4270000        6.1959200       0.0331     3.443500e+10         0.458308      -0.57169900      -0.91701100       0.03037154      12.85800000
           15151      160.7140000        5.8598900       0.0334     9.749900e+10         1.404980      -0.31437400      -0.78782300       0.03099400      12.85450000
           23320      160.8750000       12.0877000       0.0266     1.312200e+10         1.129730       0.04479800      -0.18840100       0.06793314      12.94160000
           23245      160.9130000       12.0607000       0.0262     1.294200e+10         0.900224      -0.05010040      -0.28196500       0.03573718      12.94620000
            8945      163.3140000        4.3342000       0.0415     6.683440e+10         3.802080       0.18326600      -0.23310300       0.05433326      12.75150000
            8096      133.2290000        3.1523400       0.0000     1.896710e+10         0.929950      -0.06534280      -0.37566700       0.04915950      13.29100000
           22822      147.9370000       35.6221000       0.0270     3.630780e+10         3.224520       0.27686200      -0.08245500       0.05874117      12.93630000
           33737      149.7140000       32.0731000       0.0266     4.864080e+10         1.327810      -0.17152500      -0.56774000       0.02137662      12.94170000
           55541      158.1960000       21.2156000       0.0428     4.159110e+10         4.683910       0.37585600       0.01906580       0.10251701      12.73500000
           23419      162.8270000       12.7565000       0.0399     2.443430e+10         4.031160       0.43410600       0.13895200       0.08402758      12.77170000
           48521      169.4120000       26.5850000       0.0474     1.954340e+10         1.287980      -0.02701880      -0.28658700       0.03537764      12.67730000
           24496      169.5410000        7.7816500       0.0421     3.990250e+10         1.938130       0.00328034      -0.34931000       0.06427859      12.74400000
           48604      171.9430000       26.9596000       0.0334     3.953670e+10         0.944176      -0.28877400      -0.65077600       0.01285686      12.85420000
           29871      173.0520000       13.4925000       0.0344     1.489360e+10         1.534430       0.13459600      -0.10581900       0.04147684      12.84140000
           50550      190.3670000       28.7912000       0.0351     1.940890e+10         1.633370       0.10211500      -0.17015100       0.08710481      12.83240000
           13074      192.8940000        5.8635600       0.0486     7.128530e+10         4.554130       0.23193500      -0.18317900       0.06450072      12.66160000
           13159      196.3560000        3.9915900       0.0436     2.328090e+10         1.214660      -0.08379530      -0.36877300       0.04629814      12.72410000
           51161      201.3450000       27.2491000       0.0345     1.402810e+10         1.507040       0.13967200      -0.09321840       0.10001292      12.83970000
           42191      223.5160000       30.8463000       0.0320     1.324340e+10         1.206430       0.06058950      -0.16787600       0.03720940      12.87160000
           41743      225.5170000        6.8230300       0.0462     2.818380e+10         0.834144      -0.29457600      -0.59987600       0.07081852      12.69130000
           41869      227.3400000        7.0777300       0.0415     1.409290e+10         1.510190       0.12599400      -0.10005500       0.07310845      12.75150000
           28365      235.3440000       28.2297000       0.0321     2.275100e+10         3.999290       0.46206200       0.16684600       0.11367884      12.87000000
           31592      118.6320000       16.8073000       0.0459     2.529300e+10        14.412700       0.96754100       0.67504300       0.14205417      12.69530000
           36169      118.6340000       16.8042000       0.0462     2.673010e+10        14.564200       0.95936200       0.66041100       0.12298560      12.69230000
           31775      119.1740000       17.9912000       0.0411     3.732500e+10        11.927600       0.80926200       0.46364800       0.02995778      12.75650000
           17135      121.9220000       25.9253000       0.0470     3.365120e+10        18.333100       1.00666000       0.68064700       0.06926412      12.68220000
           32257      127.4350000       22.4244000       0.0250     1.577610e+10         3.754480       0.52927400       0.27138900       0.22459243      12.96210000
           32568      134.7410000       28.9017000       0.0424     2.285600e+10         5.281400       0.56099300       0.27690900       0.12521359      12.73930000
           32619      136.2500000       28.3477000       0.0484     1.011580e+10         3.479320       0.54848100       0.36997300       0.12430294      12.66360000
           25852      139.5190000       10.8857000       0.0480     1.698240e+10         1.006410      -0.10423500      -0.34608000       0.05817141      12.66950000
           22436      139.9770000       32.9333000       0.0490     2.636330e+10        34.453500       1.33064000       1.03658000       0.15967349      12.65670000
           33039      142.6110000       27.7756000       0.0433     2.322740e+10         5.851930       0.60024300       0.31516100       0.11900878      12.72840000
            8335      143.8740000        3.6550400       0.0463     1.037530e+10         2.424180       0.38993300       0.20623200       0.09790345      12.69020000
           26151      149.7870000       13.0594000       0.0360     2.108630e+10         6.854160       0.70483800       0.42343500       0.36813325      12.82030000
           23577      167.4550000       12.7715000       0.0426     2.735270e+10        11.709000       0.86670900       0.56089700       0.13289519      12.73700000
           48369      167.8040000       28.7119000       0.0292     2.070140e+10         4.673870       0.55644200       0.26954100       0.10771834      12.90770000
             522      171.0780000        0.6437300       0.0263     1.196740e+10         2.525260       0.41483400       0.19278300       0.07160587      12.94530000
           12533      172.8170000        4.6524400       0.0331     1.230270e+10         3.919440       0.58633500       0.36815300       0.13866551      12.85750000
           30332      185.8010000       14.3890000       0.0424     3.118890e+10         8.435690       0.69569500       0.37363800       0.16653362      12.73940000
           30439      188.5430000       15.9682000       0.0460     1.132400e+11         7.105270       0.32824000      -0.14648200       0.09132702      12.69430000
           13005      192.8570000        3.8665400       0.0486     1.923090e+10         7.841840       0.75868500       0.50238300       0.21051710      12.66220000
           25327      203.1010000       11.1064000       0.0317     1.078950e+10        24.906900       1.42097000       1.21752000       0.40797067      12.87550000
             947      204.2000000        1.1538900       0.0469     2.454710e+10         5.385140       0.54471700       0.25692500       0.12644718      12.68340000
           35649      205.0130000       29.1373000       0.0446     1.770110e+10         3.765190       0.46626500       0.21572800       0.14171082      12.71220000
           44718      207.6440000       29.3729000       0.0383     2.844460e+10         5.284700       0.52139200       0.20579400       0.14091369      12.79160000
           44710      207.9870000       29.3124000       0.0358     1.445440e+10         9.867600       0.94674400       0.71150100       0.05215033      12.82390000
           13666      210.0370000        4.0807800       0.0404     1.496240e+10        12.296400       1.02566000       0.79112200       0.26130972      12.76530000
           44942      210.5250000       26.0609000       0.0330     2.779710e+10         8.356760       0.73630700       0.41738200       0.11931593      12.85860000
           31188      210.8000000       34.6846000       0.0442     1.018590e+10         3.076560       0.50161600       0.31798100       0.09508074      12.71750000
            1115      214.5620000        0.8911100       0.0260     1.291220e+10         5.774790       0.75809400       0.52623400       0.22891600      12.94950000
            1137      215.8110000        0.9783500       0.0401     1.901080e+10         3.611660       0.44121300       0.17709800       0.07695539      12.76830000
           24973      218.8270000       35.1187000       0.0285     4.111500e+10        12.440300       0.83271200       0.45986800       0.04363318      12.91630000
            1221      218.8560000        0.3343300       0.0346     1.599560e+10         6.841290       0.76760200       0.51866300       0.21206123      12.83820000
           41728      221.1430000        8.9371000       0.0278     1.513560e+10         4.108580       0.57183800       0.32223900       0.06478681      12.92570000
           38809      221.5840000       10.5222000       0.0314     1.145510e+10         2.926520       0.47853400       0.26732100       0.14404838      12.87990000
           41904      226.3250000        8.1535500       0.0392     1.297180e+10        29.564400       1.44034000       1.22210000       0.05526111      12.77960000
           20790      227.0200000       34.3872000       0.0449     3.176870e+10         7.749500       0.64974000       0.32829600       0.14628556      12.70850000
          113008      209.2310000       14.1423000       0.0150     2.023830e+09         0.385143       0.00602432      -0.00414844       0.15480462      13.09170000
          113011      209.7770000       17.9347000       0.0176     1.276690e+09         0.199927      -0.18305700      -0.13313600       0.11224273      13.05780000
          114010      217.1940000       27.2507000       0.0148     5.177990e+09         2.069650       0.53296100       0.40405100       0.09896744      13.09520000
          108016      128.4860000       26.9727000       0.0117     3.697280e+09         0.606818       0.07871480      -0.01053170       0.09439032      13.13500000
          108021      133.8280000       27.3462000       0.0173     4.347990e+09         0.505429      -0.04598770      -0.15047200       0.09766573      13.06240000
          101004       20.3778000       14.5050000       0.0141     8.251840e+09         0.627093      -0.08535760      -0.27378000       0.04813387      13.10430000
          108026      128.0150000       24.0109000       0.0183     6.872360e+09         2.013480       0.45289200       0.29184900       0.26267718      13.04920000
          108029      122.8160000       25.1794000       0.0138     4.121470e+09         0.966094       0.25335400       0.15232500       0.05896356      13.10780000
          114021      216.0970000       13.7984000       0.0168     2.386110e+09         0.307982      -0.12984200      -0.15928600       0.09706415      13.06900000
          109010      143.5110000        9.4792000       0.0102     5.600770e+09         0.367089      -0.22652800      -0.36992000       0.09386414      13.15560000
          109011      146.3980000        4.4105900       0.0198     3.199870e+09         0.243698      -0.30072100      -0.36435300       0.04258892      13.02920000
          110013      154.3030000       13.1921000       0.0175     5.124100e+09         0.427220      -0.15501500      -0.27998500       0.08553228      13.06010000
          108045      124.7710000       21.7914000       0.0150     1.213630e+10         1.571340       0.22804400      -0.00804159       0.17491494      13.09190000
          108050      124.8320000       21.0589000       0.0162     5.616340e+09         0.728140       0.05899460      -0.07876260       0.06735710      13.07670000
          101007       20.2889000       15.6948000       0.0171     2.794010e+09         0.542681       0.08127100       0.03227600       0.06773079      13.06440000
          108051      134.0170000       13.4220000       0.0140     1.291540e+09         0.060391      -0.69944100      -0.65377300       0.06527661      13.10530000
          109028      141.8700000        3.9296000       0.0177     1.174190e+10         1.557930       0.22611600      -0.00283267       0.12469235      13.05650000
          108054      134.9540000        5.0608500       0.0125     8.421070e+09         0.628147      -0.08599500      -0.27863100       0.06315659      13.12480000
